1	51.76	0
2	50.33	0
3	47.95	0
4	50.40	0
5	48.98	0
6	51.10	0
7	50.86	0
8	49.87	0
9	49.32	0
10	52.19	0
11	54.94	0
12	48.41	0
13	47.20	0
14	56.59	0
15	46.54	0
16	50.71	0
17	49.37	0
18	53.86	0
19	46.11	0
20	53.69	0
21	48.15	0
22	48.48	0
23	47.41	0
24	52.09	0
25	47.49	0
26	49.85	0
27	50.93	0
28	52.15	0
29	49.03	0
30	50.96	0
31	53.01	0
32	54.00	0
33	49.73	0
34	49.64	0
35	49.73	0
36	53.64	0
37	49.57	0
38	48.31	0
39	51.90	0
40	49.00	0
41	47.84	0
42	50.74	0
43	44.60	0
44	51.91	0
45	49.79	0
46	51.76	0
47	52.11	0
48	50.47	0
49	49.78	0
50	51.09	0
51	49.05	0
52	49.67	0
53	51.66	0
54	47.51	0
55	49.16	0
56	49.36	0
57	49.98	0
58	50.79	0
59	49.55	0
60	52.91	0
61	49.54	0
62	51.41	0
63	51.79	0
64	50.94	0
65	52.48	0
66	53.16	0
67	47.21	0
68	47.98	0
69	50.06	0
70	51.18	0
71	48.89	0
72	47.94	0
73	51.13	0
74	47.27	0
75	46.45	0
76	51.20	0
77	51.71	0
78	50.00	0
79	50.69	0
80	47.39	0
81	47.75	0
82	51.64	0
83	49.99	0
84	46.35	0
85	51.36	0
86	49.10	0
87	52.81	0
88	53.05	0
89	48.87	0
90	52.46	0
91	57.34	0
92	48.32	0
93	48.66	0
94	55.37	0
95	49.42	0
96	51.32	0
97	50.53	0
98	50.15	0
99	49.77	0
100	44.60	0
101	53.38	0
102	48.32	0
103	46.77	0
104	48.43	0
105	51.03	0
106	51.18	0
107	47.60	0
108	55.48	0
109	48.03	0
110	50.36	0
111	49.79	0
112	47.08	0
113	53.52	0
114	54.59	0
115	52.10	0
116	48.15	0
117	51.97	0
118	48.67	0
119	49.85	0
120	44.84	0
121	48.47	0
122	49.22	0
123	47.82	0
124	49.70	0
125	46.93	0
126	49.58	0
127	54.20	0
128	52.73	0
129	50.97	0
130	51.23	0
131	49.10	0
132	48.40	0
133	52.22	0
134	52.48	0
135	51.23	0
136	46.27	0
137	49.94	0
138	48.00	0
139	49.37	0
140	45.44	0
141	49.99	0
142	45.82	0
143	48.54	0
144	47.21	0
145	49.36	0
146	51.95	0
147	53.59	0
148	47.42	0
149	49.87	0
150	46.39	0
151	47.07	0
152	47.98	0
153	51.71	0
154	54.81	0
155	48.71	0
156	48.40	0
157	52.27	0
158	48.54	0
159	47.68	0
160	53.29	0
161	50.89	0
162	48.44	0
163	49.42	0
164	53.10	0
165	52.64	0
166	50.11	0
167	51.67	0
168	49.26	0
169	51.38	0
170	49.44	0
171	50.07	0
172	49.72	0
173	50.93	0
174	49.83	0
175	49.06	0
176	50.00	0
177	48.99	0
178	48.85	0
179	51.48	0
180	51.36	0
181	47.52	0
182	52.84	0
183	47.48	0
184	48.00	0
185	46.50	0
186	52.80	0
187	48.73	0
188	50.28	0
189	45.06	0
190	47.50	0
191	51.74	0
192	47.02	0
193	49.30	0
194	49.87	0
195	49.85	0
196	50.95	0
197	48.14	0
198	48.87	0
199	49.78	0
200	47.90	0
201	50.52	0
202	50.90	0
203	47.95	0
204	51.78	0
205	47.06	0
206	51.06	0
207	48.11	0
208	55.39	0
209	51.68	0
210	50.49	0
211	47.79	0
212	50.09	0
213	54.15	0
214	51.31	0
215	49.37	0
216	53.53	0
217	54.05	0
218	50.86	0
219	52.55	0
220	48.42	0
221	49.76	0
222	50.83	0
223	52.47	0
224	50.02	0
225	47.72	0
226	50.09	0
227	51.85	0
228	52.79	0
229	50.96	0
230	49.80	0
231	49.29	0
232	47.64	0
233	49.53	0
234	46.31	0
235	52.74	0
236	50.65	0
237	48.41	0
238	48.48	0
239	49.69	0
240	52.05	0
241	52.40	0
242	52.41	0
243	48.39	0
244	50.19	0
245	48.46	0
246	54.39	0
247	51.78	0
248	51.58	0
249	51.63	0
250	48.90	0
251	53.12	0
252	49.53	0
253	54.90	0
254	50.70	0
255	48.03	0
256	52.91	0
257	48.28	0
258	47.73	0
259	49.31	0
260	51.16	0
261	51.58	0
262	49.40	0
263	45.47	0
264	50.81	0
265	51.04	0
266	49.66	0
267	48.69	0
268	45.08	0
269	48.47	0
270	50.37	0
271	49.64	0
272	50.41	0
273	46.96	0
274	53.58	0
275	52.81	0
276	52.65	0
277	51.18	0
278	51.24	0
279	47.25	0
280	54.66	0
281	48.70	0
282	48.30	0
283	46.13	0
284	51.28	0
285	47.30	0
286	49.01	0
287	50.59	0
288	49.14	0
289	52.25	0
290	45.09	0
291	46.86	0
292	53.05	0
293	53.65	0
294	52.34	0
295	50.51	0
296	50.53	0
297	53.08	0
298	47.55	0
299	46.43	0
300	50.75	0
301	45.90	0
302	50.51	0
303	46.98	0
304	52.67	0
305	55.87	0
306	47.72	0
307	51.98	0
308	51.06	0
309	48.18	0
310	49.06	0
311	48.76	0
312	51.44	0
313	49.67	0
314	51.35	0
315	50.14	0
316	54.06	0
317	44.37	0
318	52.25	0
319	50.64	0
320	45.19	0
321	49.69	0
322	48.26	0
323	47.89	0
324	51.96	0
325	50.17	0
326	44.82	0
327	50.49	0
328	47.89	0
329	49.09	0
330	45.68	0
331	49.69	0
332	48.75	0
333	49.61	0
334	50.18	0
335	50.81	0
336	47.77	0
337	48.80	0
338	48.16	0
339	45.07	0
340	46.63	0
341	53.72	0
342	51.88	0
343	50.14	0
344	49.99	0
345	50.78	0
346	47.18	0
347	48.34	0
348	50.65	0
349	46.16	0
350	54.38	0
351	49.70	0
352	53.84	0
353	51.93	0
354	49.47	0
355	49.43	0
356	47.97	0
357	48.94	0
358	50.37	0
359	47.23	0
360	52.97	0
361	47.04	0
362	46.16	0
363	48.06	0
364	46.97	0
365	53.23	0
366	49.63	0
367	47.83	0
368	55.14	0
369	51.18	0
370	52.91	0
371	42.48	0
372	47.51	0
373	54.88	0
374	51.06	0
375	52.69	0
376	51.60	0
377	45.58	0
378	51.04	0
379	45.46	0
380	49.18	0
381	71.42	1
382	45.75	0
383	48.96	0
384	48.60	0
385	49.35	0
386	52.39	0
387	50.51	0
388	52.33	0
389	54.64	0
390	51.12	0
391	54.10	0
392	50.00	0
393	48.94	0
394	53.89	0
395	51.45	0
396	47.65	0
397	52.08	0
398	52.73	0
399	49.13	0
400	51.49	0
401	47.02	0
402	56.66	0
403	48.98	0
404	54.12	0
405	51.22	0
406	51.50	0
407	50.23	0
408	48.60	0
409	49.06	0
410	51.07	0
411	47.43	0
412	47.83	0
413	52.56	0
414	56.87	0
415	48.36	0
416	48.22	0
417	46.35	0
418	49.79	0
419	50.71	0
420	53.31	0
421	52.89	0
422	47.96	0
423	48.30	0
424	50.91	0
425	53.65	0
426	50.88	0
427	46.19	0
428	47.60	0
429	52.51	0
430	51.17	0
431	53.34	0
432	49.68	0
433	44.57	0
434	50.24	0
435	51.48	0
436	48.44	0
437	53.55	0
438	48.22	0
439	45.23	0
440	51.03	0
441	51.39	0
442	53.84	0
443	48.00	0
444	47.14	0
445	50.28	0
446	49.73	0
447	48.67	0
448	54.88	0
449	51.58	0
450	44.80	0
451	50.65	0
452	50.37	0
453	52.66	0
454	44.46	0
455	52.43	0
456	49.45	0
457	53.85	0
458	53.52	0
459	50.05	0
460	51.25	0
461	48.67	0
462	50.14	0
463	49.82	0
464	51.92	0
465	52.62	0
466	51.53	0
467	50.35	0
468	54.66	0
469	47.33	0
470	49.40	0
471	48.35	0
472	48.37	0
473	52.20	0
474	51.68	0
475	53.21	0
476	50.83	0
477	48.40	0
478	48.40	0
479	49.82	0
480	51.72	0
481	52.63	0
482	46.66	0
483	48.12	0
484	46.09	0
485	49.26	0
486	50.90	0
487	50.74	0
488	51.50	0
489	47.34	0
490	48.31	0
491	54.99	0
492	29.31	1
493	50.66	0
494	51.11	0
495	48.59	0
496	49.95	0
497	51.94	0
498	48.37	0
499	51.95	0
500	47.69	0
501	47.35	0
502	46.33	0
503	51.21	0
504	49.10	0
505	49.97	0
506	47.01	0
507	48.39	0
508	51.03	0
509	48.97	0
510	47.26	0
511	43.45	0
512	52.97	0
513	48.60	0
514	52.28	0
515	50.72	0
516	49.51	0
517	46.82	0
518	47.42	0
519	49.92	0
520	49.37	0
521	52.53	0
522	54.61	0
523	47.49	0
524	49.24	0
525	49.16	0
526	50.08	0
527	52.23	0
528	49.77	0
529	52.10	0
530	50.82	0
531	50.86	0
532	50.78	0
533	48.82	0
534	49.69	0
535	47.82	0
536	52.87	0
537	46.28	0
538	51.10	0
539	51.07	0
540	49.90	0
541	49.78	0
542	53.41	0
543	48.56	0
544	51.67	0
545	46.60	0
546	53.19	0
547	47.83	0
548	48.21	0
549	48.08	0
550	46.63	0
551	51.15	0
552	48.12	0
553	47.81	0
554	50.03	0
555	48.12	0
556	52.25	0
557	47.68	0
558	51.37	0
559	54.45	0
560	52.85	0
561	50.40	0
562	53.93	0
563	51.00	0
564	52.16	0
565	54.23	0
566	48.37	0
567	52.88	0
568	48.77	0
569	53.19	0
570	51.32	0
571	53.50	0
572	52.78	0
573	49.44	0
574	50.59	0
575	54.64	0
576	53.77	0
577	45.06	0
578	52.49	0
579	46.23	0
580	48.75	0
581	51.61	0
582	51.66	0
583	52.25	0
584	47.34	0
585	50.49	0
586	50.23	0
587	48.64	0
588	50.34	0
589	49.76	0
590	48.89	0
591	51.29	0
592	50.11	0
593	49.39	0
594	51.19	0
595	51.78	0
596	47.58	0
597	48.72	0
598	50.60	0
599	28.17	1
600	50.60	0
601	45.15	0
602	50.14	0
603	47.88	0
604	49.30	0
605	49.71	0
606	50.93	0
607	51.33	0
608	54.44	0
609	52.70	0
610	51.74	0
611	50.45	0
612	50.14	0
613	51.76	0
614	51.90	0
615	45.83	0
616	45.89	0
617	47.81	0
618	50.70	0
619	51.66	0
620	50.02	0
621	52.57	0
622	46.77	0
623	47.21	0
624	44.69	0
625	49.41	0
626	46.07	0
627	50.08	0
628	51.25	0
629	49.20	0
630	51.96	0
631	49.75	0
632	50.99	0
633	52.54	0
634	44.74	0
635	50.07	0
636	53.18	0
637	50.25	0
638	46.76	0
639	48.71	0
640	49.23	0
641	49.38	0
642	47.49	0
643	49.60	0
644	54.61	0
645	48.04	0
646	50.19	0
647	53.98	0
648	52.47	0
649	52.08	0
650	49.78	0
651	48.96	0
652	52.23	0
653	47.98	0
654	51.40	0
655	51.74	0
656	46.00	0
657	54.91	0
658	52.83	0
659	54.49	0
660	54.86	0
661	58.42	0
662	53.49	0
663	48.30	0
664	48.22	0
665	49.68	0
666	50.65	0
667	51.29	0
668	50.37	0
669	49.68	0
670	47.39	0
671	50.67	0
672	52.70	0
673	48.61	0
674	52.11	0
675	52.89	0
676	46.36	0
677	50.81	0
678	51.18	0
679	51.01	0
680	51.39	0
681	46.00	0
682	47.62	0
683	49.43	0
684	48.72	0
685	52.81	0
686	50.70	0
687	51.68	0
688	53.52	0
689	48.54	0
690	52.69	0
691	49.53	0
692	44.16	0
693	46.81	0
694	55.26	0
695	52.02	0
696	47.79	0
697	46.04	0
698	49.40	0
699	47.48	0
700	51.13	0
701	46.42	0
702	54.06	0
703	46.85	0
704	72.35	1
705	49.68	0
706	51.64	0
707	49.77	0
708	51.51	0
709	52.71	0
710	50.72	0
711	54.56	0
712	49.78	0
713	47.11	0
714	51.78	0
715	45.58	0
716	50.30	0
717	49.84	0
718	49.07	0
719	49.83	0
720	48.54	0
721	51.37	0
722	51.52	0
723	50.42	0
724	45.41	0
725	50.42	0
726	48.64	0
727	48.06	0
728	44.58	0
729	47.74	0
730	50.46	0
731	52.98	0
732	49.37	0
